BANKSTATEMENTSHORTID,BANKSTATEMENTITEM,ACCOUNTINGDOCUMENT,ACCOUNTINGDOCUMENTITEM,FISCALYEAR,CLEARINGACCOUNTINGDOCUMENT,COMPANYCODE,CLEARINGDOCFISCALYEAR,ISRESIDUAL,BANKSTATEMENTPROCESSMETHOD,ISRULESPROPOSED
"00069395","00001","1100087231","001","2016","0100031003","F001","2017","N","2","N"
"00069396","00001","1100087232","001","2016","0100031005","F001","2017","N","2","N"
"00069397","00001","1100087235","001","2016","0100031007","F001","2017","N","2","N"
"00069398","00001","1100087236","001","2016","0100031009","F001","2017","N","2","N"
"00069399","00001","1100087237","001","2016","0100031011","F001","2017","N","2","N"
"00069400","00001","1100087238","001","2016","0100031013","F001","2017","N","2","N"
"00069401","00001","1100087239","001","2016","0100031015","F001","2017","N","2","N"
"00069402","00001","1100087240","001","2016","0100031017","F001","2017","N","2","N"
"00069403","00001","1100087241","001","2016","0100031019","F001","2017","N","2","N"
"00069404","00001","1100087242","001","2016","0100031021","F001","2017","N","2","N"
"00069405","00001","1100087244","001","2016","0100031023","F001","2017","N","2","N"
"00069406","00001","1100087245","001","2016","0100031025","F001","2017","N","2","N"
"00069407","00001","1100087246","001","2016","0100031027","F001","2017","N","2","N"
"00069408","00001","1100087247","001","2016","0100031029","F001","2017","N","2","N"
"00069409","00001","1100087248","001","2016","0100031031","F001","2017","N","2","N"
"00069410","00001","1100087249","001","2016","0100031033","F001","2017","N","2","N"
"00069411","00001","1100087251","001","2016","0100031035","F001","2017","N","2","N"
"00069412","00001","1100087252","001","2016","0100031037","F001","2017","N","2","N"
"00069413","00001","1100087253","001","2016","0100031039","F001","2017","N","2","N"
"00069414","00001","1100087254","001","2016","0100031041","F001","2017","N","2","N"
"00069415","00001","1100087256","001","2016","0100031043","F001","2017","N","2","N"
"00069416","00001","1100087257","001","2016","0100031045","F001","2017","N","2","N"
"00069417","00001","1100087258","001","2016","0100031047","F001","2017","N","2","N"
"00069418","00001","1100087259","001","2016","0100031049","F001","2017","N","2","N"
"00069419","00001","1100087261","001","2016","0100031051","F001","2017","N","2","N"
"00069420","00001","1100087262","001","2016","0100031053","F001","2017","N","2","N"
"00069421","00001","1100087263","001","2016","0100031055","F001","2017","N","2","N"
"00069422","00001","1100087264","001","2016","0100031057","F001","2017","N","2","N"
"00069423","00001","1100087265","001","2016","0100031059","F001","2017","N","2","N"
"00069424","00001","1100087266","001","2016","0100031061","F001","2017","N","2","N"
"00069425","00001","1100087267","001","2016","0100031063","F001","2017","N","2","N"
"00069426","00001","1100087268","001","2016","0100031065","F001","2017","N","2","N"
"00069427","00001","1100087269","001","2016","0100031067","F001","2017","N","2","N"
"00069428","00001","1100087270","001","2016","0100031069","F001","2017","N","2","N"
"00069429","00001","1100087271","001","2016","0100031071","F001","2017","N","2","N"
"00069430","00001","1100087272","001","2016","0100031073","F001","2017","N","2","N"
"00069431","00001","1100087273","001","2016","0100031075","F001","2017","N","2","N"
"00069432","00001","1100087275","001","2016","0100031077","F001","2017","N","2","N"
"00069433","00001","1100087276","001","2016","0100031079","F001","2017","N","2","N"
"00069434","00001","1100087277","001","2016","0100031081","F001","2017","N","2","N"
"00069435","00001","1100087278","001","2016","0100031083","F001","2017","N","2","N"
"00069436","00001","1100087279","001","2016","0100031085","F001","2017","N","2","N"
"00069437","00001","1100087280","001","2016","0100031087","F001","2017","N","2","N"
"00069438","00001","1100087282","001","2016","0100031089","F001","2017","N","2","N"
"00069439","00001","1100087284","001","2016","0100031091","F001","2017","N","2","N"
"00069440","00001","1100087286","001","2016","0100031093","F001","2017","N","2","N"
"00069441","00001","1100087287","001","2016","0100031095","F001","2017","N","2","N"
"00069442","00001","1100087290","001","2016","0100031097","F001","2017","N","2","N"
"00069443","00001","1100087291","001","2016","0100031099","F001","2017","N","2","N"
"00069444","00001","1100087293","001","2016","0100031101","F001","2017","N","2","N"
"00069445","00001","1100087294","001","2016","0100031103","F001","2017","N","2","N"
"00069446","00001","1100087295","001","2016","0100031105","F001","2017","N","2","N"
"00069447","00001","1100087296","001","2016","0100031107","F001","2017","N","2","N"
"00069448","00001","1100087297","001","2016","0100031109","F001","2017","N","2","N"
"00069449","00001","1100087298","001","2016","0100031111","F001","2017","N","2","N"
"00069450","00001","1100087299","001","2016","0100031113","F001","2017","N","2","N"
"00069451","00001","1100087300","001","2016","0100031115","F001","2017","N","2","N"
"00069452","00001","1100087301","001","2016","0100031117","F001","2017","N","2","N"
"00069453","00001","1100087302","001","2016","0100031119","F001","2017","N","2","N"
"00069454","00001","1100087303","001","2016","0100031121","F001","2017","N","2","N"
"00069455","00001","1100087304","001","2016","0100031123","F001","2017","N","2","N"
"00069456","00001","1100087305","001","2016","0100031125","F001","2017","N","2","N"
"00069457","00001","1100087306","001","2016","0100031127","F001","2017","N","2","N"
"00069458","00001","1100087307","001","2016","0100031129","F001","2017","N","2","N"
"00069459","00001","1100087308","001","2016","0100031131","F001","2017","N","2","N"
"00069460","00001","1100087309","001","2016","0100031133","F001","2017","N","2","N"
"00069461","00001","1100087310","001","2016","0100031135","F001","2017","N","2","N"
"00069462","00001","1100087311","001","2016","0100031137","F001","2017","N","2","N"
"00069463","00001","1100087312","001","2016","0100031139","F001","2017","N","2","N"
"00069464","00001","1100087313","001","2016","0100031141","F001","2017","N","2","N"
"00069465","00001","1100087314","001","2016","0100031143","F001","2017","N","2","N"
"00069466","00001","1100087315","001","2016","0100031145","F001","2017","N","2","N"
"00069467","00001","1100087316","001","2016","0100031147","F001","2017","N","2","N"
"00069468","00001","1100087317","001","2016","0100031149","F001","2017","N","2","N"
"00069469","00001","1100087318","001","2016","0100031151","F001","2017","N","2","N"
"00069470","00001","1100087319","001","2016","0100031153","F001","2017","N","2","N"
"00069471","00001","1100087320","001","2016","0100031155","F001","2017","N","2","N"
"00069472","00001","1100087321","001","2016","0100031157","F001","2017","N","2","N"
"00069473","00001","1100087322","001","2016","0100031159","F001","2017","N","2","N"
"00069474","00001","1100087324","001","2016","0100031161","F001","2017","N","2","N"
"00069475","00001","1100087325","001","2016","0100031163","F001","2017","N","2","N"
"00069476","00001","1100087327","001","2016","0100031165","F001","2017","N","2","N"
"00069477","00001","1100087328","001","2016","0100031167","F001","2017","N","2","N"
"00069478","00001","1100087329","001","2016","0100031169","F001","2017","N","2","N"
"00069479","00001","1100087330","001","2016","0100031171","F001","2017","N","2","N"
"00069480","00001","1100087331","001","2016","0100031173","F001","2017","N","2","N"
"00069481","00001","1100087333","001","2016","0100031175","F001","2017","N","2","N"
"00069482","00001","1100087334","001","2016","0100031177","F001","2017","N","2","N"
"00069483","00001","1100087335","001","2016","0100031179","F001","2017","N","2","N"
"00069484","00001","1100087336","001","2016","0100031181","F001","2017","N","2","N"
"00069485","00001","1100087337","001","2016","0100031183","F001","2017","N","2","N"
"00069486","00001","1100087338","001","2016","0100031185","F001","2017","N","2","N"
"00069487","00001","1100087340","001","2016","0100031187","F001","2017","N","2","N"
"00069488","00001","1100087341","001","2016","0100031189","F001","2017","N","2","N"
"00069489","00001","1100087342","001","2016","0100031191","F001","2017","N","2","N"
"00069490","00001","1100087344","001","2016","0100031193","F001","2017","N","2","N"
"00069491","00001","1100087345","001","2016","0100031195","F001","2017","N","2","N"
"00069492","00001","1100087346","001","2016","0100031197","F001","2017","N","2","N"
"00069493","00001","1100087347","001","2016","0100031199","F001","2017","N","2","N"
"00069494","00001","1100087348","001","2016","0100031201","F001","2017","N","2","N"
"00069495","00001","1100087349","001","2016","0100031203","F001","2017","N","2","N"
"00069496","00001","1100087350","001","2016","0100031205","F001","2017","N","2","N"
"00069497","00001","1100087351","001","2016","0100031207","F001","2017","N","2","N"
"00069498","00001","1100087352","001","2016","0100031209","F001","2017","N","2","N"
"00069499","00001","1100087355","001","2016","0100031211","F001","2017","N","2","N"
"00069500","00001","1100087357","001","2016","0100031213","F001","2017","N","2","N"
"00069501","00001","1100087358","001","2016","0100031215","F001","2017","N","2","N"
"00069502","00001","1100087359","001","2016","0100031217","F001","2017","N","2","N"
"00069503","00001","1100087360","001","2016","0100031219","F001","2017","N","2","N"
"00069504","00001","1100087361","001","2016","0100031221","F001","2017","N","2","N"
"00069505","00001","1100087363","001","2016","0100031223","F001","2017","N","2","N"
"00069506","00001","1100087364","001","2016","0100031225","F001","2017","N","2","N"
"00069507","00001","1100087365","001","2016","0100031227","F001","2017","N","2","N"
"00069508","00001","1100087366","001","2016","0100031229","F001","2017","N","2","N"
"00069509","00001","1100087367","001","2016","0100031231","F001","2017","N","2","N"
"00069510","00001","1100087369","001","2016","0100031233","F001","2017","N","2","N"
"00069511","00001","1100087370","001","2016","0100031235","F001","2017","N","2","N"
"00069512","00001","1100087371","001","2016","0100031237","F001","2017","N","2","N"
"00069513","00001","1100077749","001","2017","0100031239","F001","2017","N","2","N"
"00069514","00001","1100087373","001","2016","0100031241","F001","2017","N","2","N"
"00069515","00001","1100087375","001","2016","0100031243","F001","2017","N","2","N"
"00069516","00001","1100087376","001","2016","0100031245","F001","2017","N","2","N"
"00069517","00001","1100087377","001","2016","0100031247","F001","2017","N","2","N"
"00069518","00001","1100087378","001","2016","0100031249","F001","2017","N","2","N"
"00069519","00001","1100087380","001","2016","0100031251","F001","2017","N","2","N"
"00069520","00001","1100087381","001","2016","0100031253","F001","2017","N","2","N"
"00069521","00001","1100087382","001","2016","0100031255","F001","2017","N","2","N"
"00069522","00001","1100087383","001","2016","0100031257","F001","2017","N","2","N"
"00069523","00001","1100087384","001","2016","0100031259","F001","2017","N","2","N"
"00069524","00001","1100087385","001","2016","0100031261","F001","2017","N","2","N"
"00069525","00001","1100087386","001","2016","0100031263","F001","2017","N","2","N"
"00069526","00001","1100087387","001","2016","0100031265","F001","2017","N","2","N"
"00069527","00001","1100087388","001","2016","0100031267","F001","2017","N","2","N"
"00069528","00001","1100087389","001","2016","0100031269","F001","2017","N","2","N"
"00069529","00001","1100087390","001","2016","0100031271","F001","2017","N","2","N"
"00069530","00001","1100087391","001","2016","0100031273","F001","2017","N","2","N"
"00069531","00001","1100087392","001","2016","0100031275","F001","2017","N","2","N"
"00069532","00001","1100087393","001","2016","0100031277","F001","2017","N","2","N"
"00069533","00001","1100087394","001","2016","0100031279","F001","2017","N","2","N"
"00069534","00001","1100087395","001","2016","0100031281","F001","2017","N","2","N"
"00069535","00001","1100087396","001","2016","0100031283","F001","2017","N","2","N"
"00069536","00001","1100087397","001","2016","0100031285","F001","2017","N","2","N"
"00069537","00001","1100087398","001","2016","0100031287","F001","2017","N","2","N"
"00069538","00001","1100087399","001","2016","0100031289","F001","2017","N","2","N"
"00069539","00001","1100087400","001","2016","0100031291","F001","2017","N","2","N"
"00069540","00001","1100087401","001","2016","0100031293","F001","2017","N","2","N"
