CLIENT,COMPANYCODE,HOUSEBANK,HOUSEBANKACCOUNT,BANKSTATEMENT,BANKSTATEMENTSHORTID,BANKSTATEMENTITEM,FISCALYEAR,POSTINGDATE,VALUEDATE,CURRENCY,TRANSACTIONCURRENCY,AMOUNTINTRANSACTIONCURRENCY,DEBITCREDITCODE,PARTNERBANKCOUNTRY,PARTNERBANK,PARTNERBANKSWIFTCODE,PARTNERBANKACCOUNT,PARTNERBANKIBAN,BUSINESSPARTNERNAME,BANKLEDGERDOCUMENT,SUBLEDGERDOCUMENT,DOCUMENTREFERENCEID,PAYMENTADVICEACCOUNTTYPE,PAYMENTADVICEACCOUNT,ASSIGNMENTREFERENCE,PAYMENTREFERENCE,BANKSTATEMENTPOSTINGRULE,SUBLEDGERONACCOUNTDOCUMENT,PAYMENTADVICE,MEMOLINE,PAYMENTTRANSACTIONDESCRIPTION,CHEQUE,BANKPOSTINGKEY,PAYMENTTRANSACTION,PAYMENTEXTERNALTRANSACTYPE
"910","F001","DBK1","DB01","55134","00065731","00001","2017","20170129","20170129","EUR","EUR","82.00","H","","","","","","","0100023597","0100023598","","D","C0001","","","0001","","","1/100082665
","","","","",""
"910","F001","DBK1","DB01","55145","00065742","00001","2017","20170129","20170129","EUR","EUR","68.00","H","","","","","","","0100023619","0100023620","","D","C0001","","","0001","","","11/0082677
","","","","",""
"910","F001","DBK1","DB01","55153","00065750","00001","2017","20170129","20170129","EUR","EUR","39.00","H","","","","","","","0100023635","0100023636","","D","C0001","","","0001","","","1 100082687
","","","","",""
"910","F001","DBK1","DB01","55168","00065765","00001","2017","20170129","20170129","EUR","EUR","65.00","H","","","","","","","0100023665","0100023666","","D","C0001","","","0001","","","110/082706
","","","","",""
"910","F001","DBK1","DB01","55169","00065766","00001","2017","20170129","20170129","EUR","EUR","20.00","H","","","","","","","0100023667","0100023668","","D","C0001","","","0001","","","1/00082707
","","","","",""
"910","F001","DBK1","DB01","55171","00065768","00001","2017","20170129","20170129","EUR","EUR","49.00","H","","","","","","","0100023671","0100023672","","D","C0001","","","0001","","","110/082713
","","","","",""
"910","F001","DBK1","DB01","55174","00065771","00001","2017","20170129","20170129","EUR","EUR","12.00","H","","","","","","","0100023677","0100023678","","D","C0001","","","0001","","","110/0082718
","","","","",""
"910","F001","DBK1","DB01","55180","00065777","00001","2017","20170129","20170129","EUR","EUR","76.00","H","","","","","","","0100023689","0100023690","","D","C0001","","","0001","","","1100082726
","","","","",""
"910","F001","DBK1","DB01","55187","00065784","00001","2017","20170129","20170129","EUR","EUR","91.00","H","","","","","","","0100023703","0100023704","","D","C0001","","","0001","","","1100082734
","","","","",""
"910","F001","DBK1","DB01","55193","00065790","00001","2017","20170129","20170129","EUR","EUR","81.00","H","","","","","","","0100023715","0100023716","","D","C0001","","","0001","","","1100082741
","","","","",""
"910","F001","DBK1","DB01","55203","00065800","00001","2017","20170129","20170129","EUR","EUR","11.00","H","","","","","","","0100023735","0100023736","","D","C0001","","","0001","","","1100082752
","","","","",""
"910","F001","DBK1","DB01","55219","00065816","00001","2017","20170129","20170129","EUR","EUR","38.00","H","","","","","","","0100023767","0100023768","","D","C0001","","","0001","","","11 00082773
","","","","",""
"910","F001","DBK1","DB01","55227","00065824","00001","2017","20170129","20170129","EUR","EUR","91.00","H","","","","","","","0100023783","0100023784","","D","C0001","","","0001","","","1 100082781
","","","","",""
"910","F001","DBK1","DB01","55241","00065838","00001","2017","20170129","20170129","EUR","EUR","14.00","H","","","","","","","0100023811","0100023812","","D","C0001","","","0001","","","1/00082800
","","","","",""
"910","F001","DBK1","DB01","55278","00065875","00001","2017","20170129","20170129","EUR","EUR","52.00","H","","","","","","","0100023885","0100023886","","D","C0001","","","0001","","","1100082840
","","","","",""
"910","F001","DBK1","DB01","55284","00065881","00001","2017","20170129","20170129","EUR","EUR","66.00","H","","","","","","","0100023897","0100023898","","D","C0001","","","0001","","","1100082847
","","","","",""
"910","F001","DBK1","DB01","55291","00065888","00001","2017","20170129","20170129","EUR","EUR","39.00","H","","","","","","","0100023911","0100023912","","D","C0001","","","0001","","","1100082855
","","","","",""
"910","F001","DBK1","DB01","55292","00065889","00001","2017","20170129","20170129","EUR","EUR","80.00","H","","","","","","","0100023913","0100023914","","D","C0001","","","0001","","","11 00082856
","","","","",""
"910","F001","DBK1","DB01","55304","00065901","00001","2017","20170129","20170129","EUR","EUR","93.00","H","","","","","","","0100023937","0100023938","","D","C0001","","","0001","","","1 100082870
","","","","",""
"910","F001","DBK1","DB01","55328","00065925","00001","2017","20170129","20170129","EUR","EUR","83.00","H","","","","","","","0100023985","0100023986","","D","C0001","","","0001","","","1100082897
","","","","",""
"910","F001","DBK1","DB01","55330","00065927","00001","2017","20170129","20170129","EUR","EUR","18.00","H","","","","","","","0100023989","0100023990","","D","C0001","","","0001","","","110/082899
","","","","",""
"910","F001","DBK1","DB01","55344","00065941","00001","2017","20170129","20170129","EUR","EUR","94.00","H","","","","","","","0100024017","0100024018","","D","C0001","","","0001","","","110/082916
","","","","",""
"910","F001","DBK1","DB01","55356","00065953","00001","2017","20170129","20170129","EUR","EUR","88.00","H","","","","","","","0100024041","0100024042","","D","C0001","","","0001","","","1100082932
","","","","",""
"910","F001","DBK1","DB01","55361","00065958","00001","2017","20170129","20170129","EUR","EUR","35.00","H","","","","","","","0100024051","0100024052","","D","C0001","","","0001","","","1100082941
","","","","",""
"910","F001","DBK1","DB01","55365","00065962","00001","2017","20170129","20170129","EUR","EUR","32.00","H","","","","","","","0100024059","0100024060","","D","C0001","","","0001","","","1100082945
","","","","",""
"910","F001","DBK1","DB01","55366","00065963","00001","2017","20170129","20170129","EUR","EUR","69.00","H","","","","","","","0100024061","0100024062","","D","C0001","","","0001","","","1100082946
","","","","",""
"910","F001","DBK1","DB01","55370","00065967","00001","2017","20170129","20170129","EUR","EUR","25.00","H","","","","","","","0100024069","0100024070","","D","C0001","","","0001","","","1100082952
","","","","",""
"910","F001","DBK1","DB01","55373","00065970","00001","2017","20170129","20170129","EUR","EUR","52.00","H","","","","","","","0100024075","0100024076","","D","C0001","","","0001","","","1100082955
","","","","",""
"910","F001","DBK1","DB01","55389","00065986","00001","2017","20170129","20170129","EUR","EUR","21.00","H","","","","","","","0100024107","0100024108","","D","C0001","","","0001","","","11/00082976
","","","","",""
"910","F001","DBK1","DB01","55407","00066004","00001","2017","20170129","20170129","EUR","EUR","81.00","H","","","","","","","0100024143","0100024144","","D","C0001","","","0001","","","11/0082996
","","","","",""
"910","F001","DBK1","DB01","55411","00066008","00001","2017","20170129","20170129","EUR","EUR","10.00","H","","","","","","","0100024151","0100024152","","D","C0001","","","0001","","","110/083001
","","","","",""
"910","F001","DBK1","DB01","55417","00066014","00001","2017","20170129","20170129","EUR","EUR","42.00","H","","","","","","","0100024163","0100024164","","D","C0001","","","0001","","","1100083010
","","","","",""
"910","F001","DBK1","DB01","55439","00066036","00001","2017","20170129","20170129","EUR","EUR","25.00","H","","","","","","","0100024207","0100024208","","D","C0001","","","0001","","","1100083033
","","","","",""
"910","F001","DBK1","DB01","55450","00066047","00001","2017","20170129","20170129","EUR","EUR","63.00","H","","","","","","","0100024229","0100024230","","D","C0001","","","0001","","","110/0083048
","","","","",""
"910","F001","DBK1","DB01","55457","00066054","00001","2017","20170129","20170129","EUR","EUR","10.00","H","","","","","","","0100024243","0100024244","","D","C0001","","","0001","","","110 0083058
","","","","",""
"910","F001","DBK1","DB01","55459","00066056","00001","2017","20170129","20170129","EUR","EUR","40.00","H","","","","","","","0100024247","0100024248","","D","C0001","","","0001","","","1100083060
","","","","",""
"910","F001","DBK1","DB01","55460","00066057","00001","2017","20170129","20170129","EUR","EUR","33.00","H","","","","","","","0100024249","0100024250","","D","C0001","","","0001","","","11/0083061
","","","","",""
"910","F001","DBK1","DB01","55465","00066062","00001","2017","20170129","20170129","EUR","EUR","36.00","H","","","","","","","0100024259","0100024260","","D","C0001","","","0001","","","11/00083067
","","","","",""
"910","F001","DBK1","DB01","55467","00066064","00001","2017","20170129","20170129","EUR","EUR","28.00","H","","","","","","","0100024263","0100024264","","D","C0001","","","0001","","","1 100083069
","","","","",""
"910","F001","DBK1","DB01","55469","00066066","00001","2017","20170129","20170129","EUR","EUR","49.00","H","","","","","","","0100024267","0100024268","","D","C0001","","","0001","","","1100083071
","","","","",""
"910","F001","DBK1","DB01","55487","00066084","00001","2017","20170129","20170129","EUR","EUR","14.00","H","","","","","","","0100024303","0100024304","","D","C0001","","","0001","","","11/00083094
","","","","",""
"910","F001","DBK1","DB01","55490","00066087","00001","2017","20170129","20170129","EUR","EUR","90.00","H","","","","","","","0100024309","0100024310","","D","C0001","","","0001","","","1/100083097
","","","","",""
"910","F001","DBK1","DB01","55495","00066092","00001","2017","20170129","20170129","EUR","EUR","22.00","H","","","","","","","0100024319","0100024320","","D","C0001","","","0001","","","110 0083102
","","","","",""
"910","F001","DBK1","DB01","55504","00066101","00001","2017","20170129","20170129","EUR","EUR","47.00","H","","","","","","","0100024337","0100024338","","D","C0001","","","0001","","","1/100083111
","","","","",""
"910","F001","DBK1","DB01","55509","00066106","00001","2017","20170129","20170129","EUR","EUR","37.00","H","","","","","","","0100024347","0100024348","","D","C0001","","","0001","","","1100083116
","","","","",""
"910","F001","DBK1","DB01","55518","00066115","00001","2017","20170129","20170129","EUR","EUR","51.00","H","","","","","","","0100024365","0100024366","","D","C0001","","","0001","","","1100083129
","","","","",""
"910","F001","DBK1","DB01","55519","00066116","00001","2017","20170129","20170129","EUR","EUR","88.00","H","","","","","","","0100024367","0100024368","","D","C0001","","","0001","","","110/0083131
","","","","",""
"910","F001","DBK1","DB01","55530","00066127","00001","2017","20170129","20170129","EUR","EUR","96.00","H","","","","","","","0100024389","0100024390","","D","C0001","","","0001","","","1/00083145
","","","","",""
"910","F001","DBK1","DB01","55531","00066128","00001","2017","20170129","20170129","EUR","EUR","69.00","H","","","","","","","0100024391","0100024392","","D","C0001","","","0001","","","110/0083146
","","","","",""
"910","F001","DBK1","DB01","55533","00066130","00001","2017","20170129","20170129","EUR","EUR","22.00","H","","","","","","","0100024395","0100024396","","D","C0001","","","0001","","","11/0083149
","","","","",""
"910","F001","DBK1","DB01","55539","00066136","00001","2017","20170129","20170129","EUR","EUR","78.00","H","","","","","","","0100024407","0100024408","","D","C0001","","","0001","","","1100083155
","","","","",""
"910","F001","DBK1","DB01","55544","00066141","00001","2017","20170129","20170129","EUR","EUR","49.00","H","","","","","","","0100024417","0100024418","","D","C0001","","","0001","","","1100083162
","","","","",""
"910","F001","DBK1","DB01","55575","00066172","00001","2017","20170129","20170129","EUR","EUR","52.00","H","","","","","","","0100024477","0100024478","","D","C0001","","","0001","","","1100083198
","","","","",""
"910","F001","DBK1","DB01","55588","00066185","00001","2017","20170129","20170129","EUR","EUR","81.00","H","","","","","","","0100024509","0100024510","","D","C0001","","","0001","","","1100083211
","","","","",""
"910","F001","DBK1","DB01","55601","00066198","00001","2017","20170129","20170129","EUR","EUR","72.00","H","","","","","","","0100024536","0100024537","","D","C0001","","","0001","","","1100083229
","","","","",""
"910","F001","DBK1","DB01","55608","00066205","00001","2017","20170129","20170129","EUR","EUR","90.00","H","","","","","","","0100024550","0100024551","","D","C0001","","","0001","","","110 0083239
","","","","",""
"910","F001","DBK1","DB01","55611","00066208","00001","2017","20170129","20170129","EUR","EUR","57.00","H","","","","","","","0100024556","0100024557","","D","C0001","","","0001","","","11/0083242
","","","","",""
"910","F001","DBK1","DB01","55633","00066230","00001","2017","20170129","20170129","EUR","EUR","71.00","H","","","","","","","0100024600","0100024601","","D","C0001","","","0001","","","1100083270
","","","","",""
"910","F001","DBK1","DB01","55646","00066243","00001","2017","20170129","20170129","EUR","EUR","33.00","H","","","","","","","0100024626","0100024627","","D","C0001","","","0001","","","11 00083283
","","","","",""
"910","F001","DBK1","DB01","55655","00066252","00001","2017","20170129","20170129","EUR","EUR","48.00","H","","","","","","","0100024644","0100024645","","D","C0001","","","0001","","","1100083294
","","","","",""
"910","F001","DBK1","DB01","55656","00066253","00001","2017","20170129","20170129","EUR","EUR","97.00","H","","","","","","","0100024646","0100024647","","D","C0001","","","0001","","","11 00083295
","","","","",""
"910","F001","DBK1","DB01","55666","00066263","00001","2017","20170129","20170129","EUR","EUR","99.00","H","","","","","","","0100024666","0100024667","","D","C0001","","","0001","","","1100083306
","","","","",""
"910","F001","DBK1","DB01","55683","00066280","00001","2017","20170129","20170129","EUR","EUR","58.00","H","","","","","","","0100024700","0100024701","","D","C0001","","","0001","","","110/0083328
","","","","",""
